property_id,location_id,property_type,price,location,city,province_name,baths,area,purpose,bedrooms,Area Type,Area Size,Area Category
16392858,1448,House,43500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
16393445,8879,House,3000000,Immad Garden Housing Scheme,Lahore,Punjab,3,3 Marla,For Sale,4,Marla,3,0-5 Marla
16393588,1448,House,41500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
16393623,1784,House,21000000,Bahria Town,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
16394171,12917,Flat,5500000,Raiwind Road,Lahore,Punjab,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
16394305,9819,House,5200000,Manga - Raiwind Road,Lahore,Punjab,4,11 Marla,For Sale,3,Marla,11,10-15 Marla
16394963,8117,House,8000000,Mozang,Lahore,Punjab,3,4 Marla,For Sale,3,Marla,4,0-5 Marla
16394973,497,House,140000000,Shadman 1,Lahore,Punjab,6,2 Kanal,For Sale,8,Kanal,2,1-5 Kanal
16394977,88,House,4000000,Ichhra,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16395577,1514,House,6600000,Khayaban-e-Amin,Lahore,Punjab,2,5 Marla,For Sale,3,Marla,5,0-5 Marla
16395615,12993,House,4000000,Al Rehman Garden,Lahore,Punjab,5,3 Marla,For Sale,4,Marla,3,0-5 Marla
16395902,81,House,4200000,Ferozepur Road,Lahore,Punjab,3,3 Marla,For Sale,2,Marla,3,0-5 Marla
16396075,1781,House,15500000,Bahria Town,Lahore,Punjab,4,8 Marla,For Sale,4,Marla,8,5-10 Marla
16396219,3520,House,19500000,Allama Iqbal Town,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16396322,423,House,11500000,Wapda Town,Lahore,Punjab,5,5 Marla,For Sale,5,Marla,5,0-5 Marla
16396562,3522,House,22500000,Allama Iqbal Town,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16397166,8239,House,11500000,Bahria Orchard,Lahore,Punjab,3,6 Marla,For Sale,4,Marla,6,5-10 Marla
16397677,12523,House,12500000,Defence Road,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
16397791,509,House,22000000,Bahria Town,Lahore,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
16398424,13296,House,11000000,Main Canal Bank Road,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16398442,1612,House,44000000,DHA Defence,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
16398802,1287,House,10500000,Canal Garden,Lahore,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
16398872,1287,House,17500000,Canal Garden,Lahore,Punjab,5,10 Marla,For Sale,5,Marla,10,5-10 Marla
16401178,487,House,12500000,State Life Housing Society,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
16401362,9889,House,17000000,Canal Fort II,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16401363,9889,House,10000000,Canal Fort II,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16401369,9889,House,10000000,Canal Fort II,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16401378,9889,House,10000000,Canal Fort II,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16401389,9889,House,6500000,Canal Fort II,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16401454,9889,House,17000000,Canal Fort II,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16401777,1447,House,67000000,DHA Defence,Lahore,Punjab,7,1.2 Kanal,For Sale,6,Kanal,1.2,1-5 Kanal
16402097,4110,House,14000000,Pak Arab Housing Society,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16402108,529,House,6500000,Dharampura,Lahore,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
16402110,8248,House,13500000,Pak Arab Housing Society,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16402502,4567,House,16500000,Hajvery Housing Scheme,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16402539,1448,House,51000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
16402671,9996,House,8500000,Lalazaar Garden,Lahore,Punjab,5,3 Marla,For Sale,4,Marla,3,0-5 Marla
16402688,4191,House,11000000,State Life Housing Society,Lahore,Punjab,4,5 Marla,For Sale,3,Marla,5,0-5 Marla
16402735,81,House,21000000,Ferozepur Road,Lahore,Punjab,0,13 Marla,For Sale,0,Marla,13,10-15 Marla
16402768,9996,House,6500000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16402863,9996,House,6000000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16402905,9996,House,6500000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16402915,9996,House,8000000,Lalazaar Garden,Lahore,Punjab,4,3 Marla,For Sale,4,Marla,3,0-5 Marla
16402925,9996,House,6000000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16403019,9996,House,5500000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16403021,4002,House,21000000,Lake City,Lahore,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16403035,9996,House,11200000,Lalazaar Garden,Lahore,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
16403127,9996,House,5500000,Lalazaar Garden,Lahore,Punjab,3,2 Marla,For Sale,3,Marla,2,0-5 Marla
16403403,1448,House,35000000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
16403470,12804,House,12500000,Punjab University Employees Society,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16404176,9534,House,3100000,Sheraz Town,Lahore,Punjab,3,1.8 Marla,For Sale,3,Marla,1.8,0-5 Marla
16404628,4245,House,13300000,Tariq Gardens,Lahore,Punjab,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
16405055,1779,House,17400000,Bahria Town,Lahore,Punjab,7,8 Marla,For Sale,5,Marla,8,5-10 Marla
16383598,6672,House,300000,DHA Defence,Karachi,Sindh,5,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
16385111,10018,House,32000,Bahria Town Karachi,Karachi,Sindh,3,8 Marla,For Rent,3,Marla,8,5-10 Marla
16385514,9085,House,21000,Scheme 33,Karachi,Sindh,3,4.8 Marla,For Rent,2,Marla,4.8,0-5 Marla
16385682,9058,Flat,250000,DHA Defence,Karachi,Sindh,3,10.2 Marla,For Rent,3,Marla,10.2,10-15 Marla
16385764,6655,Flat,53000,Cantt,Karachi,Sindh,3,10 Marla,For Rent,3,Marla,10,5-10 Marla
16386777,1484,Upper Portion,125000,DHA Defence,Karachi,Sindh,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
16387191,6705,House,42000,Federal B Area,Karachi,Sindh,0,4.8 Marla,For Rent,2,Marla,4.8,0-5 Marla
16387893,1672,Flat,50000,DHA Defence,Karachi,Sindh,4,5.3 Marla,For Rent,3,Marla,5.3,5-10 Marla
16387970,1672,Flat,40000,DHA Defence,Karachi,Sindh,2,4 Marla,For Rent,2,Marla,4,0-5 Marla
16388440,9059,Flat,60000,Jinnah Avenue,Karachi,Sindh,4,10.2 Marla,For Rent,3,Marla,10.2,10-15 Marla
16388997,232,Upper Portion,60000,Gulistan-e-Jauhar,Karachi,Sindh,3,9.6 Marla,For Rent,4,Marla,9.6,5-10 Marla
16389677,6655,House,100000,Cantt,Karachi,Sindh,6,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
16390190,198,Flat,175000,Bath Island,Karachi,Sindh,5,12.4 Marla,For Rent,4,Marla,12.4,10-15 Marla
16390474,1479,Flat,38000,DHA Defence,Karachi,Sindh,1,4 Marla,For Rent,2,Marla,4,0-5 Marla
16390494,232,Flat,35000,Gulistan-e-Jauhar,Karachi,Sindh,3,6.4 Marla,For Rent,3,Marla,6.4,5-10 Marla
16390659,7212,Flat,39000,North Nazimabad,Karachi,Sindh,0,4.7 Marla,For Rent,0,Marla,4.7,0-5 Marla
16390660,7216,Flat,45000,North Nazimabad,Karachi,Sindh,0,6.7 Marla,For Rent,0,Marla,6.7,5-10 Marla
16390661,7214,Flat,47000,North Nazimabad,Karachi,Sindh,0,6.2 Marla,For Rent,0,Marla,6.2,5-10 Marla
16390662,7214,House,150000,North Nazimabad,Karachi,Sindh,0,2 Kanal,For Rent,0,Kanal,2,1-5 Kanal
16390663,7220,Upper Portion,40000,North Nazimabad,Karachi,Sindh,0,9.6 Marla,For Rent,0,Marla,9.6,5-10 Marla
16390666,7222,Upper Portion,60000,North Nazimabad,Karachi,Sindh,0,10.2 Marla,For Rent,0,Marla,10.2,10-15 Marla
16390667,7218,Upper Portion,55000,North Nazimabad,Karachi,Sindh,0,8 Marla,For Rent,0,Marla,8,5-10 Marla
16390671,7214,Upper Portion,75000,North Nazimabad,Karachi,Sindh,0,1 Kanal,For Rent,0,Kanal,1,1-5 Kanal
16390672,7216,Upper Portion,55000,North Nazimabad,Karachi,Sindh,0,9.3 Marla,For Rent,0,Marla,9.3,5-10 Marla
16390673,7219,Flat,25000,North Nazimabad,Karachi,Sindh,0,4.7 Marla,For Rent,0,Marla,4.7,0-5 Marla
16390677,7216,Lower Portion,45000,North Nazimabad,Karachi,Sindh,0,9.3 Marla,For Rent,0,Marla,9.3,5-10 Marla
16390813,9922,Flat,50000,Kashmir Road,Karachi,Sindh,2,4.7 Marla,For Rent,2,Marla,4.7,0-5 Marla
16391229,1672,Flat,30000,DHA Defence,Karachi,Sindh,2,4.2 Marla,For Rent,2,Marla,4.2,0-5 Marla
16391449,1482,House,270000,DHA Defence,Karachi,Sindh,5,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
16391478,1674,House,100000,DHA Defence,Karachi,Sindh,4,4 Marla,For Rent,4,Marla,4,0-5 Marla
16391762,1478,Upper Portion,85000,DHA Defence,Karachi,Sindh,3,1.6 Kanal,For Rent,3,Kanal,1.6,1-5 Kanal
16391889,6833,Lower Portion,55000,Gulistan-e-Jauhar,Karachi,Sindh,3,16 Marla,For Rent,4,Marla,16,15-20 Marla
16392477,6858,House,10000000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,8.8 Marla,For Sale,3,Marla,8.8,5-10 Marla
16392686,6835,Flat,15000000,Gulistan-e-Jauhar,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
16392772,7253,Flat,3200000,Punjab Colony,Karachi,Sindh,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
16392827,1483,House,50000000,DHA Defence,Karachi,Sindh,3,10.4 Marla,For Sale,3,Marla,10.4,10-15 Marla
16392888,232,Flat,4550000,Gulistan-e-Jauhar,Karachi,Sindh,2,4.9 Marla,For Sale,2,Marla,4.9,0-5 Marla
16393028,6834,Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,3,7.6 Marla,For Sale,3,Marla,7.6,5-10 Marla
16393231,8889,Flat,8900000,Gulistan-e-Jauhar,Karachi,Sindh,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
16393234,6692,House,17000000,Federal B Area,Karachi,Sindh,2,4.8 Marla,For Sale,2,Marla,4.8,0-5 Marla
16393344,1479,Flat,12000000,DHA Defence,Karachi,Sindh,3,6.7 Marla,For Sale,3,Marla,6.7,5-10 Marla
16394506,310,Flat,2200000,Shahra-e-Faisal,Karachi,Sindh,1,2.4 Marla,For Sale,2,Marla,2.4,0-5 Marla
16394934,6861,Flat,12000000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
16394976,7078,Flat,4500000,Nazimabad,Karachi,Sindh,2,2.9 Marla,For Sale,2,Marla,2.9,0-5 Marla
16394981,6861,Flat,15600000,Gulshan-e-Iqbal Town,Karachi,Sindh,5,9.8 Marla,For Sale,4,Marla,9.8,5-10 Marla
16395081,680,Flat,7000000,Gadap Town,Karachi,Sindh,0,5.3 Marla,For Sale,0,Marla,5.3,5-10 Marla
16395680,7209,Flat,9500000,North Nazimabad,Karachi,Sindh,3,5.6 Marla,For Sale,3,Marla,5.6,5-10 Marla
16395686,10670,Flat,12500000,North Nazimabad,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
16395690,7209,Flat,6000000,North Nazimabad,Karachi,Sindh,2,3.1 Marla,For Sale,2,Marla,3.1,0-5 Marla
16395707,10644,Flat,12000000,North Nazimabad,Karachi,Sindh,3,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
16395717,7209,Flat,12500000,North Nazimabad,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
16395721,7210,Flat,4500000,North Nazimabad,Karachi,Sindh,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
16395745,7215,Flat,3000000,North Nazimabad,Karachi,Sindh,2,2.9 Marla,For Sale,2,Marla,2.9,0-5 Marla
16395859,7210,Flat,4500000,North Nazimabad,Karachi,Sindh,2,3.8 Marla,For Sale,2,Marla,3.8,0-5 Marla
16396348,1483,Flat,9500000,DHA Defence,Karachi,Sindh,0,4.4 Marla,For Sale,2,Marla,4.4,0-5 Marla
16396349,1483,Flat,8500000,DHA Defence,Karachi,Sindh,0,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
16396350,1483,Flat,17500000,DHA Defence,Karachi,Sindh,0,7.8 Marla,For Sale,4,Marla,7.8,5-10 Marla
16397419,13411,Flat,2500000,Mehmoodabad,Karachi,Sindh,2,2.4 Marla,For Sale,2,Marla,2.4,0-5 Marla
16397434,13411,Flat,3500000,Mehmoodabad,Karachi,Sindh,3,3.2 Marla,For Sale,3,Marla,3.2,0-5 Marla
16397440,13411,Flat,3000000,Mehmoodabad,Karachi,Sindh,2,2.4 Marla,For Sale,2,Marla,2.4,0-5 Marla
16397444,9201,Flat,3500000,Mehmoodabad,Karachi,Sindh,3,3.2 Marla,For Sale,3,Marla,3.2,0-5 Marla
16397449,13411,Penthouse,4500000,Mehmoodabad,Karachi,Sindh,2,4.8 Marla,For Sale,2,Marla,4.8,0-5 Marla
16397455,13412,House,8200000,Mehmoodabad,Karachi,Sindh,3,2.4 Marla,For Sale,3,Marla,2.4,0-5 Marla
16397469,9201,House,12000000,Mehmoodabad,Karachi,Sindh,4,3.2 Marla,For Sale,4,Marla,3.2,0-5 Marla
16397552,6734,House,7500000,Gadap Town,Karachi,Sindh,0,3.2 Marla,For Sale,0,Marla,3.2,0-5 Marla
16397593,1483,Flat,24500000,DHA Defence,Karachi,Sindh,3,8.2 Marla,For Sale,3,Marla,8.2,5-10 Marla
16397660,6740,House,4000000,Gadap Town,Karachi,Sindh,0,3.4 Marla,For Sale,0,Marla,3.4,0-5 Marla
16398003,11292,House,16500000,North Nazimabad,Karachi,Sindh,4,4.8 Marla,For Sale,4,Marla,4.8,0-5 Marla
16398767,6875,Flat,8000000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
16398799,1483,House,160000000,DHA Defence,Karachi,Sindh,7,2 Kanal,For Sale,6,Kanal,2,1-5 Kanal
16398806,6875,Flat,6500000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,4.4 Marla,For Sale,2,Marla,4.4,0-5 Marla
16398809,6842,Flat,7400000,Gulistan-e-Jauhar,Karachi,Sindh,0,6.3 Marla,For Sale,3,Marla,6.3,5-10 Marla
16398810,6837,Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,0,6.4 Marla,For Sale,4,Marla,6.4,5-10 Marla
16398811,6839,Flat,9200000,Gulistan-e-Jauhar,Karachi,Sindh,0,4.7 Marla,For Sale,2,Marla,4.7,0-5 Marla
16398812,6837,Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,0,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
16398813,6837,Flat,8200000,Gulistan-e-Jauhar,Karachi,Sindh,0,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
16398814,6696,Upper Portion,6200000,Federal B Area,Karachi,Sindh,0,4.8 Marla,For Sale,2,Marla,4.8,0-5 Marla
16398816,6843,Flat,5600000,Gulistan-e-Jauhar,Karachi,Sindh,0,4.2 Marla,For Sale,4,Marla,4.2,0-5 Marla
16398817,6842,Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,0,4.7 Marla,For Sale,4,Marla,4.7,0-5 Marla
16398818,6839,Lower Portion,14000000,Gulistan-e-Jauhar,Karachi,Sindh,0,12 Marla,For Sale,4,Marla,12,10-15 Marla
16398819,6837,Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,0,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
16401493,680,Flat,5000000,Gadap Town,Karachi,Sindh,0,3.8 Marla,For Sale,2,Marla,3.8,0-5 Marla
16401494,680,House,26500000,Gadap Town,Karachi,Sindh,0,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
16401495,680,House,12500000,Gadap Town,Karachi,Sindh,0,8 Marla,For Sale,3,Marla,8,5-10 Marla
16401496,680,House,30000000,Gadap Town,Karachi,Sindh,0,16 Marla,For Sale,6,Marla,16,15-20 Marla
16401497,680,House,27000000,Gadap Town,Karachi,Sindh,0,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
16401498,6754,Flat,12000000,Gadap Town,Karachi,Sindh,0,7.8 Marla,For Sale,3,Marla,7.8,5-10 Marla
16402515,1482,House,82000000,DHA Defence,Karachi,Sindh,5,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
16402691,9594,House,10000000,Malir,Karachi,Sindh,3,3.7 Marla,For Sale,5,Marla,3.7,0-5 Marla
16402764,6756,House,27000000,Gadap Town,Karachi,Sindh,0,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
16402765,6756,House,27200000,Gadap Town,Karachi,Sindh,0,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
16403118,9183,Upper Portion,9500000,Scheme 33,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
16403341,6731,House,6000000,Gadap Town,Karachi,Sindh,1,3.2 Marla,For Sale,2,Marla,3.2,0-5 Marla
16403901,9085,Flat,5000000,Scheme 33,Karachi,Sindh,2,3.6 Marla,For Sale,2,Marla,3.6,0-5 Marla
16403932,6696,House,25000000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16403937,6702,House,19000000,Federal B Area,Karachi,Sindh,0,4.8 Marla,For Sale,0,Marla,4.8,0-5 Marla
16403945,6696,House,20000000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16403951,6696,House,23500000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16403954,6702,House,19000000,Federal B Area,Karachi,Sindh,0,4.8 Marla,For Sale,0,Marla,4.8,0-5 Marla
16403959,6696,House,25000000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16403966,6694,Flat,5500000,Federal B Area,Karachi,Sindh,0,4.4 Marla,For Sale,0,Marla,4.4,0-5 Marla
16403972,6694,Flat,5500000,Federal B Area,Karachi,Sindh,0,4.4 Marla,For Sale,0,Marla,4.4,0-5 Marla
16404002,6696,House,20000000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16404016,6696,House,23500000,Federal B Area,Karachi,Sindh,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16404852,8844,Flat,11000000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,4.9 Marla,For Sale,2,Marla,4.9,0-5 Marla
16402866,1378,House,12000000,Pakistan Town,Islamabad,Islamabad Capital,0,9.3 Marla,For Sale,2,Marla,9.3,5-10 Marla
16402867,434,House,35000000,National Police Foundation,Islamabad,Islamabad Capital,0,1 Kanal,For Sale,10,Kanal,1,1-5 Kanal
16402868,1378,House,12000000,Pakistan Town,Islamabad,Islamabad Capital,0,9.3 Marla,For Sale,2,Marla,9.3,5-10 Marla
16402869,1378,House,23000000,Pakistan Town,Islamabad,Islamabad Capital,0,18.5 Marla,For Sale,5,Marla,18.5,15-20 Marla
16404039,616,Flat,4000000,B-17,Islamabad,Islamabad Capital,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
16404252,1314,House,9500000,Ghauri Town,Islamabad,Islamabad Capital,5,5 Marla,For Sale,4,Marla,5,0-5 Marla
16392547,3105,House,250000,9th Avenue,Islamabad,Islamabad Capital,6,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
16392702,163,Flat,50000,F-11,Islamabad,Islamabad Capital,1,4 Marla,For Rent,1,Marla,4,0-5 Marla
16393036,3286,Flat,45000,F-11,Islamabad,Islamabad Capital,2,4 Marla,For Rent,2,Marla,4,0-5 Marla
16393089,329,Flat,38000,E-11,Islamabad,Islamabad Capital,3,6 Marla,For Rent,3,Marla,6,5-10 Marla
16393239,3420,House,45000,I-10,Islamabad,Islamabad Capital,2,4 Marla,For Rent,5,Marla,4,0-5 Marla
16393241,3420,House,100000,I-10,Islamabad,Islamabad Capital,5,8 Marla,For Rent,5,Marla,8,5-10 Marla
16393242,3420,Lower Portion,22000,I-10,Islamabad,Islamabad Capital,2,4 Marla,For Rent,2,Marla,4,0-5 Marla
16393244,3423,Lower Portion,30000,I-10,Islamabad,Islamabad Capital,2,5 Marla,For Rent,2,Marla,5,0-5 Marla
16393245,3423,House,45000,I-10,Islamabad,Islamabad Capital,3,5 Marla,For Rent,3,Marla,5,0-5 Marla
16393246,3421,Upper Portion,35000,I-10,Islamabad,Islamabad Capital,3,6 Marla,For Rent,3,Marla,6,5-10 Marla
16393248,3421,Lower Portion,28000,I-10,Islamabad,Islamabad Capital,2,6 Marla,For Rent,2,Marla,6,5-10 Marla
16393249,3421,Lower Portion,30000,I-10,Islamabad,Islamabad Capital,2,6 Marla,For Rent,1,Marla,6,5-10 Marla
16393683,167,House,145000,G-10,Islamabad,Islamabad Capital,5,14.2 Marla,For Rent,5,Marla,14.2,10-15 Marla
16393696,167,House,200000,G-10,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,0,Kanal,1,1-5 Kanal
16393706,167,Upper Portion,36000,G-10,Islamabad,Islamabad Capital,2,6.7 Marla,For Rent,2,Marla,6.7,5-10 Marla
16393955,3284,Upper Portion,55000,F-11,Islamabad,Islamabad Capital,2,10 Marla,For Rent,2,Marla,10,5-10 Marla
16394236,162,House,250000,F-10,Islamabad,Islamabad Capital,0,1.3 Kanal,For Rent,0,Kanal,1.3,1-5 Kanal
16394365,329,Lower Portion,60000,E-11,Islamabad,Islamabad Capital,3,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
16394556,335,Flat,18000,F-17,Islamabad,Islamabad Capital,2,3.6 Marla,For Rent,2,Marla,3.6,0-5 Marla
16394746,383,House,85000,Bahria Town,Islamabad,Islamabad Capital,6,14 Marla,For Rent,5,Marla,14,10-15 Marla
16396905,9613,Flat,85000,G-11,Islamabad,Islamabad Capital,3,8.9 Marla,For Rent,4,Marla,8.9,5-10 Marla
16397641,9613,Flat,85000,G-11,Islamabad,Islamabad Capital,3,8.7 Marla,For Rent,3,Marla,8.7,5-10 Marla
16398221,9613,Flat,85000,G-11,Islamabad,Islamabad Capital,3,8.7 Marla,For Rent,3,Marla,8.7,5-10 Marla
16398971,8370,House,80000,Emaar Canyon Views,Islamabad,Islamabad Capital,0,1.2 Kanal,For Rent,5,Kanal,1.2,1-5 Kanal
16399313,9613,Flat,85000,G-11,Islamabad,Islamabad Capital,3,8.7 Marla,For Rent,3,Marla,8.7,5-10 Marla
16400604,3337,Room,13000,G-13,Islamabad,Islamabad Capital,1,4 Marla,For Rent,1,Marla,4,0-5 Marla
16402611,3443,Upper Portion,80000,I-8,Islamabad,Islamabad Capital,0,12.4 Marla,For Rent,3,Marla,12.4,10-15 Marla
16402612,3443,Lower Portion,70000,I-8,Islamabad,Islamabad Capital,0,12.4 Marla,For Rent,3,Marla,12.4,10-15 Marla
16402613,3442,House,130000,I-8,Islamabad,Islamabad Capital,0,12.4 Marla,For Rent,6,Marla,12.4,10-15 Marla
16402873,339,House,62000,DHA Defence,Islamabad,Islamabad Capital,4,10 Marla,For Rent,4,Marla,10,5-10 Marla
16403409,10652,Room,9000,PWD Road,Islamabad,Islamabad Capital,1,1.1 Marla,For Rent,1,Marla,1.1,0-5 Marla
16394737,10765,House,14500000,Eden Gardens,Faisalabad,Punjab,4,7 Marla,For Sale,3,Marla,7,5-10 Marla
16397038,419,House,16500000,Satiana Road,Faisalabad,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
16398992,11955,House,9000000,Gulshan-e-Hayat,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
16392607,8125,House,4000000,Dhok Sayedan Road,Rawalpindi,Punjab,2,3 Marla,For Sale,5,Marla,3,0-5 Marla
16392687,3051,House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
16392764,3051,House,23800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
16393386,12948,House,30000000,Cantt,Rawalpindi,Punjab,4,11 Marla,For Sale,4,Marla,11,10-15 Marla
16393543,3069,House,15500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
16394033,8127,House,3300000,Dhamyal Road,Rawalpindi,Punjab,2,4 Marla,For Sale,3,Marla,4,0-5 Marla
16394615,8207,House,4500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,1,5 Marla,For Sale,2,Marla,5,0-5 Marla
16394723,9165,House,2800000,PIA Colony,Rawalpindi,Punjab,1,3 Marla,For Sale,2,Marla,3,0-5 Marla
16395064,3048,House,6500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
16396818,10239,House,40000000,Satellite Town,Rawalpindi,Punjab,7,10 Marla,For Sale,10,Marla,10,5-10 Marla
16398877,433,House,65000000,Satellite Town,Rawalpindi,Punjab,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
16398989,10240,House,31000000,Satellite Town,Rawalpindi,Punjab,6,10 Marla,For Sale,6,Marla,10,5-10 Marla
16399046,9154,House,22000000,Airport Housing Society,Rawalpindi,Punjab,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
16399331,10239,House,23000000,Satellite Town,Rawalpindi,Punjab,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
16399935,11749,House,13000000,Bagh Sardaran,Rawalpindi,Punjab,4,8 Marla,For Sale,4,Marla,8,5-10 Marla
16402130,715,House,30000000,Gawal Mandi,Rawalpindi,Punjab,7,9.7 Marla,For Sale,7,Marla,9.7,5-10 Marla
16402971,8157,House,23000000,Media Town,Rawalpindi,Punjab,0,12.4 Marla,For Sale,6,Marla,12.4,10-15 Marla
16402972,8157,House,23000000,Media Town,Rawalpindi,Punjab,0,12.4 Marla,For Sale,6,Marla,12.4,10-15 Marla
16403437,10712,House,1600000,Dhoke Syedan,Rawalpindi,Punjab,1,2 Marla,For Sale,2,Marla,2,0-5 Marla
